year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,Sears, JP,676664,Athletics,OAK,L,93.2,611,1079,6.660493827160494,0.5662650602409639,FF,4-Seamer,17.9,-16.6,-1.3,-8,12.1,-9.2,2.9,32,0.2769607843137255,0.8063725490196079
2022,Suarez, José,660761,Angels,LAA,L,92.7,610,1783,11.006172839506172,0.34212002243409984,FF,4-Seamer,16.4,-16.4,0.1,0,9.5,-8.8,0.7,8,0.5343137254901961,0.5343137254901961
2022,Bautista, Félix,642585,Orioles,BAL,R,99.1,608,995,6.1419753086419755,0.6110552763819096,FF,4-Seamer,8.2,-9.3,1.1,12,7.3,-5.6,1.7,30,0.7328431372549019,0.678921568627451
2022,Vest, Will,676684,Tigers,DET,R,95.1,606,1083,6.685185185185185,0.5595567867036011,FF,4-Seamer,14.8,-14.5,-0.3,-2,9.3,-8,1.3,16,0.4534313725490196,0.6421568627450981
2022,Vesia, Alex,681911,Dodgers,LAD,L,94.1,600,951,5.87037037037037,0.6309148264984227,FF,4-Seamer,11.4,-14.8,3.4,23,5,-7.5,-2.5,-33,0.9950980392156863,0.2107843137254902
2022,Boxberger, Brad,502202,Brewers,MIL,R,92.7,599,1090,6.728395061728395,0.5495412844036697,FF,4-Seamer,14.5,-15.5,1,6,6,-7.4,-1.4,-20,0.7156862745098039,0.2916666666666667
2022,Jiménez, Joe,641729,Tigers,DET,R,95.7,597,937,5.783950617283951,0.6371398078975453,FF,4-Seamer,11.6,-13.8,2.3,17,10.4,-7.6,2.8,37,0.9436274509803921,0.7941176470588235
2022,Brieske, Beau,689225,Tigers,DET,R,94.3,594,1287,7.944444444444445,0.46153846153846156,FF,4-Seamer,13.3,-14.5,1.2,8,7.3,-7.1,0.2,2,0.7696078431372549,0.48284313725490197
2022,Feltner, Ryan,663372,Rockies,COL,R,94.5,591,1675,10.339506172839506,0.3528358208955224,FF,4-Seamer,17,-15.6,-1.4,-9,6.6,-9,-2.5,-27,0.2696078431372549,0.2107843137254902
2022,Quijada, José,650671,Angels,LAA,L,94.5,586,691,4.265432098765432,0.8480463096960926,FF,4-Seamer,15.2,-15.3,0,0,6,-8.5,-2.5,-30,0.5049019607843137,0.2107843137254902
2022,Gilbreath, Lucas,656458,Rockies,COL,L,93.8,583,796,4.91358024691358,0.7324120603015075,FF,4-Seamer,15.1,-15,-0.1,-1,0.6,-7.4,-6.9,-92,0.4877450980392157,0.012254901960784314
2022,Pagán, Emilio,641941,Twins,MIN,R,95.6,582,1126,6.950617283950617,0.5168738898756661,FF,4-Seamer,11.6,-14.3,2.7,19,4.9,-8,-3.1,-39,0.9656862745098039,0.15931372549019607
2022,Hendriks, Liam,521230,White Sox,CWS,R,97.6,574,948,5.851851851851852,0.6054852320675106,FF,4-Seamer,10.1,-12.5,2.4,19,6,-7.2,-1.3,-17,0.9509803921568627,0.3014705882352941
2022,Rogers, Tyler,643511,Giants,SF,R,83.2,570,1166,7.197530864197531,0.4888507718696398,FF,4-Seamer,53.2,-53.1,0,0,1.5,-1.5,0,0,0.5049019607843137,0.4485294117647059
2022,Velasquez, Vince,592826,White Sox,CWS,R,93.2,565,1286,7.938271604938271,0.4393468118195957,FF,4-Seamer,13.1,-15.4,2.4,15,5.1,-7.6,-2.4,-32,0.9509803921568627,0.2181372549019608
2022,Smith, Caleb,592761,D-backs,AZ,L,91.9,563,1234,7.617283950617284,0.45623987034035657,FF,4-Seamer,13.9,-15.3,1.4,9,10.9,-6.5,4.4,68,0.8308823529411765,0.9436274509803921
2022,Moore, Matt,519043,Rangers,TEX,L,93.9,561,1248,7.703703703703703,0.4495192307692308,FF,4-Seamer,13.2,-14.3,1.1,8,9.1,-6.5,2.6,39,0.7328431372549019,0.7573529411764706
2022,Sandoval, Patrick,663776,Angels,LAA,L,93.1,560,2456,15.160493827160494,0.2280130293159609,FF,4-Seamer,15.1,-14.9,-0.1,-1,4,-6.6,-2.7,-40,0.4877450980392157,0.19117647058823528
2022,Knebel, Corey,608349,Phillies,PHI,R,95.6,555,795,4.907407407407407,0.6981132075471698,FF,4-Seamer,12.5,-13.7,1.3,9,3.8,-7.2,-3.4,-47,0.803921568627451,0.14950980392156862
2022,Minter, A.J.,621345,Braves,ATL,L,96.6,553,1111,6.8580246913580245,0.4977497749774977,FF,4-Seamer,12,-13.8,1.8,13,6.5,-8.3,-1.8,-22,0.8848039215686274,0.25735294117647056
2022,Morgan, Eli,669212,Guardians,CLE,R,92.1,551,1017,6.277777777777778,0.5417895771878073,FF,4-Seamer,15.1,-15.8,0.7,5,10.9,-7.1,3.8,53,0.6397058823529411,0.8995098039215687
2022,Helsley, Ryan,664854,Cardinals,STL,R,99.6,548,962,5.938271604938271,0.5696465696465697,FF,4-Seamer,9.5,-11.7,2.2,19,2.8,-8,-5.2,-65,0.9338235294117647,0.02696078431372549
2022,De Jong, Chase,608328,Pirates,PIT,R,92.8,547,1174,7.246913580246914,0.46592844974446335,FF,4-Seamer,13.2,-15,1.8,12,1.2,-6.6,-5.4,-82,0.8848039215686274,0.024509803921568627
2022,Matzek, Tyler,554431,Braves,ATL,L,94.1,547,713,4.401234567901234,0.7671809256661991,FF,4-Seamer,13.4,-14.3,0.8,6,3.8,-6.6,-2.8,-42,0.6593137254901961,0.18137254901960784
2022,López, Reynaldo,625643,White Sox,CWS,R,97.1,542,985,6.080246913580247,0.550253807106599,FF,4-Seamer,12.1,-13.3,1.2,9,7.2,-8,-0.8,-10,0.7696078431372549,0.35049019607843135
2022,Lodolo, Nick,666157,Reds,CIN,L,94.4,539,1779,10.981481481481481,0.30297920179876336,FF,4-Seamer,20.5,-15.2,-5.3,-35,16.8,-8.3,8.5,102,0.012254901960784314,1
2022,Strickland, Hunter,519326,Reds,CIN,R,95,539,1099,6.783950617283951,0.49044585987261147,FF,4-Seamer,16.9,-14.5,-2.4,-17,5,-7.7,-2.7,-35,0.13725490196078433,0.19117647058823528
2022,Rodriguez, Eduardo,593958,Tigers,DET,L,91.7,533,1469,9.067901234567902,0.36283185840707965,FF,4-Seamer,18,-16.1,-1.9,-12,6.9,-7.1,-0.2,-2,0.19852941176470587,0.4068627450980392
2022,Ruiz, José,614179,White Sox,CWS,R,96.9,530,1115,6.882716049382716,0.47533632286995514,FF,4-Seamer,12,-13,1,8,7.1,-7.3,-0.2,-3,0.7156862745098039,0.4068627450980392
2022,Gray, Sonny,543243,Twins,MIN,R,92.1,529,1872,11.555555555555555,0.2825854700854701,FF,4-Seamer,16.8,-16.3,-0.5,-3,1.5,-7.9,-6.4,-81,0.4117647058823529,0.01715686274509804
2022,Sampson, Adrian,592716,Cubs,CHC,R,92.4,527,1694,10.45679012345679,0.31109799291617474,FF,4-Seamer,17.4,-15.6,-1.7,-11,10.1,-7.1,3,42,0.22303921568627452,0.8161764705882353
2022,Givens, Mychal,571710,Mets,NYM,R,93.4,526,1026,6.333333333333333,0.5126705653021443,FF,4-Seamer,19.2,-17.8,-1.5,-8,6.9,-9.7,-2.8,-29,0.25245098039215685,0.18137254901960784
2022,Stanek, Ryne,592773,Astros,HOU,R,98.3,523,895,5.5246913580246915,0.5843575418994413,FF,4-Seamer,10.8,-11.9,1.1,10,10.2,-7.4,2.8,37,0.7328431372549019,0.7941176470588235
2022,Wright, Kyle,657140,Braves,ATL,R,95.1,522,2697,16.64814814814815,0.1935483870967742,FF,4-Seamer,17.7,-14.7,-3.1,-21,11.4,-8.2,3.3,40,0.0784313725490196,0.8431372549019608
2022,Otto, Glenn,657248,Rangers,TEX,R,92.1,520,2229,13.75925925925926,0.23328847016599372,FF,4-Seamer,17,-15.4,-1.6,-11,4.3,-6.5,-2.2,-34,0.23039215686274508,0.23039215686274508
2022,Diekman, Jake,518617,White Sox,CWS,L,95.6,520,1172,7.234567901234568,0.44368600682593856,FF,4-Seamer,17.6,-14.4,-3.2,-22,15.9,-8.3,7.6,92,0.06372549019607843,0.9975490196078431
2022,Nelson, Nick,656793,Phillies,PHI,R,96.3,517,1204,7.432098765432099,0.42940199335548174,FF,4-Seamer,13.2,-13.8,0.6,4,6.6,-7.9,-1.3,-17,0.6176470588235294,0.3014705882352941
2022,Puk, A.J.,640462,Athletics,OAK,L,96.7,513,1072,6.617283950617284,0.478544776119403,FF,4-Seamer,17.4,-13.5,-3.9,-29,12.6,-7.9,4.7,60,0.041666666666666664,0.9509803921568627
2022,Richards, Trevor,670950,Blue Jays,TOR,R,93.4,512,1163,7.179012345679013,0.4402407566638005,FF,4-Seamer,11.4,-14.5,3.1,21,7.4,-6.4,1,16,0.9852941176470589,0.6004901960784313
2022,Skubal, Tarik,669373,Tigers,DET,L,94.1,510,1914,11.814814814814815,0.2664576802507837,FF,4-Seamer,15.1,-14.3,-0.8,-6,8.3,-6.6,1.7,25,0.3700980392156863,0.678921568627451
2022,Harvey, Hunter,640451,Nationals,WSH,R,98.3,509,661,4.080246913580247,0.7700453857791225,FF,4-Seamer,11,-12.5,1.4,11,9.1,-8.1,0.9,12,0.8308823529411765,0.5833333333333334
2022,Manning, Matt,666159,Tigers,DET,R,93.2,509,990,6.111111111111111,0.5141414141414141,FF,4-Seamer,15,-15.2,0.2,1,2.9,-7.3,-4.4,-60,0.5588235294117647,0.061274509803921566
2022,Duran, Jhoan,661395,Twins,MIN,R,100.8,508,1023,6.314814814814815,0.4965786901270772,FF,4-Seamer,12.9,-11.5,-1.4,-12,11.7,-9.3,2.4,26,0.2696078431372549,0.7352941176470589
2022,Logue, Zach,656657,Athletics,OAK,L,90.1,503,1022,6.308641975308642,0.49217221135029354,FF,4-Seamer,20,-18.9,-1.1,-6,10.1,-9.3,0.8,8,0.32598039215686275,0.5612745098039216
2022,De Los Santos, Enyel,660853,Guardians,CLE,R,95.3,503,845,5.216049382716049,0.5952662721893491,FF,4-Seamer,15.9,-14.7,-1.3,-9,11.8,-8.4,3.5,41,0.2769607843137255,0.8578431372549019
2022,McGee, Jake,459429,Nationals,WSH,L,94.4,502,629,3.882716049382716,0.7980922098569158,FF,4-Seamer,15.8,-14.8,-1,-7,11.7,-7.8,3.9,50,0.33578431372549017,0.9117647058823529
2022,Faedo, Alex,656412,Tigers,DET,R,92.7,501,967,5.969135802469136,0.5180972078593589,FF,4-Seamer,14.9,-14.5,-0.4,-3,11,-6.2,4.8,77,0.4338235294117647,0.9583333333333334
2022,Sewald, Paul,623149,Mariners,SEA,R,92.5,501,974,6.012345679012346,0.5143737166324436,FF,4-Seamer,18.4,-19.1,0.7,4,11.9,-9.6,2.2,23,0.6397058823529411,0.7181372549019608
2022,Crawford, Kutter,676710,Red Sox,BOS,R,94.6,499,1296,8,0.38503086419753085,FF,4-Seamer,11.6,-14.3,2.7,19,10,-7.1,2.8,40,0.9656862745098039,0.7941176470588235
2022,Montero, Rafael,606160,Astros,HOU,R,96.4,498,1093,6.746913580246914,0.4556267154620311,FF,4-Seamer,13.8,-14.8,1,7,9.3,-9.4,-0.1,-1,0.7156862745098039,0.42892156862745096
2022,Hernández, Carlos,672578,Royals,KC,R,96.7,495,1035,6.388888888888889,0.4782608695652174,FF,4-Seamer,12.1,-13,0.8,6,8.1,-7.2,0.9,13,0.6593137254901961,0.5833333333333334
2022,Thielbar, Caleb,573204,Twins,MIN,L,92.8,492,996,6.148148148148148,0.4939759036144578,FF,4-Seamer,12.3,-15.1,2.8,19,3.2,-6.8,-3.6,-53,0.9730392156862745,0.13480392156862744
2022,Brebbia, John,605154,Giants,SF,R,94.4,491,1091,6.734567901234568,0.45004582951420713,FF,4-Seamer,13.4,-14.5,1.1,8,10,-7.3,2.7,36,0.7328431372549019,0.7745098039215687
2022,Corbin, Patrick,571578,Nationals,WSH,L,92.1,489,2623,16.191358024691358,0.1864277544796035,FF,4-Seamer,17.6,-14.9,-2.7,-18,8.1,-5.7,2.4,42,0.10294117647058823,0.7352941176470589
2022,Stephan, Trevor,663986,Guardians,CLE,R,96.5,486,1032,6.37037037037037,0.47093023255813954,FF,4-Seamer,15,-13.6,-1.4,-10,11,-7.9,3.1,40,0.2696078431372549,0.8259803921568627
2022,Davis, Austin,656354,Twins,MIN,L,94.1,483,1118,6.901234567901234,0.43202146690518783,FF,4-Seamer,15.8,-14.7,-1,-7,10.4,-7.3,3.1,42,0.33578431372549017,0.8259803921568627
2022,Beeks, Jalen,656222,Rays,TB,L,95,482,999,6.166666666666667,0.4824824824824825,FF,4-Seamer,12.5,-13.8,1.3,9,5.1,-6.8,-1.7,-26,0.803921568627451,0.2647058823529412
2022,Martin, Davis,663436,White Sox,CWS,R,94,482,1044,6.444444444444445,0.4616858237547893,FF,4-Seamer,14.6,-14.2,-0.4,-3,6.3,-6.5,-0.2,-3,0.4338235294117647,0.4068627450980392
2022,Scott, Tanner,656945,Marlins,MIA,L,96.9,480,1273,7.8580246913580245,0.3770620581304006,FF,4-Seamer,12.6,-14.1,1.5,10,5.3,-8.9,-3.6,-41,0.8455882352941176,0.13480392156862744
2022,Swanson, Erik,657024,Mariners,SEA,R,93.6,479,880,5.432098765432099,0.5443181818181818,FF,4-Seamer,12.5,-14.1,1.7,12,10,-6.1,3.9,64,0.8700980392156863,0.9117647058823529
2022,Romano, Jordan,605447,Blue Jays,TOR,R,96.9,474,989,6.104938271604938,0.4792719919110212,FF,4-Seamer,11.2,-12.3,1.1,9,5.3,-6.7,-1.4,-20,0.7328431372549019,0.2916666666666667
2022,Stratton, Chris,608717,Cardinals,STL,R,92.8,474,1100,6.790123456790123,0.4309090909090909,FF,4-Seamer,16.9,-15.3,-1.6,-11,3.6,-7,-3.4,-48,0.23039215686274508,0.14950980392156862
2022,Luzardo, Jesús,666200,Marlins,MIA,L,96.3,474,1644,10.148148148148149,0.28832116788321166,FF,4-Seamer,14.7,-13.7,-1,-8,13.5,-7.8,5.8,74,0.33578431372549017,0.9901960784313726
2022,Gallegos, Giovanny,606149,Cardinals,STL,R,94.3,473,988,6.098765432098766,0.47874493927125505,FF,4-Seamer,12.3,-13.1,0.8,6,7.5,-6.5,1,16,0.6593137254901961,0.6004901960784313
2022,Weems, Jordan,607179,Nationals,WSH,R,96.8,471,738,4.555555555555555,0.6382113821138211,FF,4-Seamer,11.1,-13,1.9,15,6.8,-7.3,-0.5,-7,0.9019607843137255,0.38480392156862747
2022,Maton, Phil,664208,Astros,HOU,R,91,470,1089,6.722222222222222,0.4315886134067952,FF,4-Seamer,16.8,-17,0.2,1,1.3,-7.2,-5.9,-82,0.5588235294117647,0.0196078431372549
2022,Hernandez, Elieser,622694,Marlins,MIA,R,91.6,470,1095,6.7592592592592595,0.4292237442922374,FF,4-Seamer,15.1,-17,1.9,11,6.4,-8.3,-1.9,-23,0.9019607843137255,0.25245098039215685
2022,Jackson, Zach,667427,Athletics,OAK,R,94.5,466,887,5.4753086419753085,0.5253664036076663,FF,4-Seamer,11.2,-12.8,1.6,13,5,-6.4,-1.3,-21,0.8553921568627451,0.3014705882352941
2022,Montgomery, Jordan,656756,Cardinals,STL,L,93,462,2715,16.75925925925926,0.17016574585635358,FF,4-Seamer,16.8,-14.2,-2.6,-18,8.8,-5.8,3,51,0.10784313725490197,0.8161764705882353
2022,Garcia, Yimi,554340,Blue Jays,TOR,R,94.9,461,1039,6.41358024691358,0.4436958614051973,FF,4-Seamer,16.7,-15.7,-1,-6,9.5,-9.9,-0.4,-4,0.33578431372549017,0.39215686274509803
2022,Abreu, Bryan,650556,Astros,HOU,R,97.2,459,1019,6.290123456790123,0.450441609421001,FF,4-Seamer,12,-13.2,1.2,9,6.3,-8,-1.7,-22,0.7696078431372549,0.2647058823529412
2022,Cueto, Johnny,456501,White Sox,CWS,R,91.4,459,2372,14.641975308641975,0.19350758853288363,FF,4-Seamer,17.8,-16.5,-1.3,-8,12.1,-7.5,4.6,61,0.2769607843137255,0.946078431372549
2022,Wilson, Steven,621051,Padres,SD,R,95.1,456,874,5.395061728395062,0.5217391304347826,FF,4-Seamer,12.1,-14.4,2.4,16,8,-7.9,0.2,2,0.9509803921568627,0.48284313725490197
2022,Hudson, Dakota,641712,Cardinals,STL,R,91.4,456,2253,13.907407407407407,0.20239680426098536,FF,4-Seamer,24.2,-16,-8.2,-52,4.4,-6.5,-2.1,-33,0,0.24019607843137256
2022,Suárez, Ranger,624133,Phillies,PHI,L,93.2,454,2564,15.82716049382716,0.17706708268330734,FF,4-Seamer,20.1,-15.2,-4.8,-32,6.6,-7.3,-0.7,-9,0.0196078431372549,0.3627450980392157
2022,Martinez, Nick,607259,Padres,SD,R,93.4,452,1720,10.617283950617283,0.2627906976744186,FF,4-Seamer,14.3,-15,0.7,5,7.2,-7.1,0.2,2,0.6397058823529411,0.48284313725490197
2022,Bednar, David,670280,Pirates,PIT,R,96.4,451,842,5.197530864197531,0.5356294536817102,FF,4-Seamer,12.4,-13.5,1.1,8,10.2,-7.6,2.6,34,0.7328431372549019,0.7573529411764706
2022,Winder, Josh,680739,Twins,MIN,R,94,450,1114,6.8765432098765435,0.40394973070017953,FF,4-Seamer,13.4,-14.4,0.9,7,8.3,-6.8,1.5,21,0.6838235294117647,0.6691176470588235
2022,Hughes, Brandon,676714,Cubs,CHC,L,93.2,448,973,6.006172839506172,0.460431654676259,FF,4-Seamer,16.8,-15.7,-1.1,-7,12.9,-8,4.9,61,0.32598039215686275,0.9656862745098039
2022,Megill, Tylor,656731,Mets,NYM,R,95.7,447,791,4.882716049382716,0.5651074589127687,FF,4-Seamer,13.5,-13.3,-0.1,-1,7.2,-7.2,0.1,1,0.4877450980392157,0.4681372549019608
2022,deGrom, Jacob,594798,Mets,NYM,R,98.9,446,940,5.802469135802469,0.474468085106383,FF,4-Seamer,11.3,-12.4,1.2,9,9.5,-8.4,1.1,13,0.7696078431372549,0.6176470588235294
2022,Bush, Matt,456713,Brewers,MIL,R,97.3,444,909,5.611111111111111,0.4884488448844885,FF,4-Seamer,10.1,-13.6,3.6,26,6.7,-8.7,-2,-22,1,0.25
2022,Smeltzer, Devin,656970,Twins,MIN,L,89.5,442,1129,6.969135802469136,0.39149689991142606,FF,4-Seamer,18.1,-17.3,-0.9,-5,11,-6.3,4.8,77,0.3627450980392157,0.9583333333333334
2022,Hoffman, Jeff,656546,Reds,CIN,R,94.2,441,848,5.234567901234568,0.5200471698113207,FF,4-Seamer,13.8,-14.4,0.5,4,10.7,-6.9,3.8,54,0.6102941176470589,0.8995098039215687
2022,Wilson, Bryse,669060,Pirates,PIT,R,92.7,438,1825,11.265432098765432,0.24,FF,4-Seamer,17.4,-15.9,-1.6,-10,8.5,-7.7,0.8,10,0.23039215686274508,0.5612745098039216
2022,Stephenson, Robert,596112,Pirates,PIT,R,96.8,437,914,5.6419753086419755,0.47811816192560175,FF,4-Seamer,14,-13.5,-0.5,-4,11.4,-8.1,3.3,41,0.4117647058823529,0.8431372549019608
2022,Brasier, Ryan,518489,Red Sox,BOS,R,95.9,435,985,6.080246913580247,0.4416243654822335,FF,4-Seamer,13.2,-14,0.7,5,7.1,-7.9,-0.8,-10,0.6397058823529411,0.35049019607843135
2022,García, Jarlín,606424,Giants,SF,L,93.8,435,1015,6.265432098765432,0.42857142857142855,FF,4-Seamer,18.1,-14.9,-3.3,-22,14.8,-7.3,7.5,102,0.058823529411764705,0.9950980392156863
2022,Pineda, Michael,501381,Tigers,DET,R,89.9,433,731,4.512345679012346,0.5923392612859097,FF,4-Seamer,19.8,-16.6,-3.2,-19,5.5,-5.4,0.1,1,0.06372549019607843,0.4681372549019608
2022,Oller, Adam,670124,Athletics,OAK,R,93.3,431,1294,7.987654320987654,0.3330757341576507,FF,4-Seamer,14.2,-15.1,0.9,6,11.1,-7.2,3.9,54,0.6838235294117647,0.9117647058823529
2022,Henry, Tommy,674072,D-backs,AZ,L,91.6,430,773,4.771604938271605,0.55627425614489,FF,4-Seamer,17.6,-16.4,-1.2,-7,7.2,-7.3,-0.1,-2,0.30637254901960786,0.42892156862745096
2022,Abbott, Cory,676265,Nationals,WSH,R,91.3,430,845,5.216049382716049,0.5088757396449705,FF,4-Seamer,15.8,-16.7,0.9,5,11.5,-7.8,3.7,47,0.6838235294117647,0.8848039215686274
2022,Oviedo, Johan,670912,Pirates,PIT,R,96,426,980,6.049382716049383,0.4346938775510204,FF,4-Seamer,19.5,-14.5,-5,-35,8.7,-8.6,0.1,1,0.01715686274509804,0.4681372549019608
2022,Megill, Trevor,656730,Twins,MIN,R,98,424,774,4.777777777777778,0.5478036175710594,FF,4-Seamer,11.7,-11.7,0,0,4.2,-6.6,-2.4,-36,0.5049019607843137,0.2181372549019608
2022,Karinchak, James,675916,Guardians,CLE,R,95.2,420,704,4.345679012345679,0.5965909090909091,FF,4-Seamer,9.5,-12.9,3.4,26,1.9,-6.2,-4.3,-69,0.9950980392156863,0.07107843137254902
2022,Ober, Bailey,641927,Twins,MIN,R,91.5,419,854,5.271604938271605,0.49063231850117095,FF,4-Seamer,15.3,-15.9,0.5,3,8.5,-6.5,2.1,32,0.6102941176470589,0.7058823529411765
2022,Acevedo, Domingo,642758,Athletics,OAK,R,93,419,1005,6.203703703703703,0.41691542288557215,FF,4-Seamer,18.4,-16,-2.4,-15,13.6,-8.6,5,58,0.13725490196078433,0.9681372549019608
2022,Weaver, Luke,596133,Royals,KC,R,94.9,418,721,4.450617283950617,0.579750346740638,FF,4-Seamer,14.1,-14.8,0.6,4,8.9,-8.2,0.7,8,0.6176470588235294,0.5343137254901961
2022,Neris, Héctor,593576,Astros,HOU,R,94.3,415,1012,6.246913580246914,0.41007905138339923,FF,4-Seamer,13.9,-14.7,0.8,6,10.4,-7.5,3,39,0.6593137254901961,0.8161764705882353
2022,Pepiot, Ryan,686752,Dodgers,LAD,R,93.9,414,737,4.549382716049383,0.5617367706919946,FF,4-Seamer,12.9,-14.9,1.9,13,9.9,-7.6,2.4,31,0.9019607843137255,0.7352941176470589
2022,Murfee, Penn,682171,Mariners,SEA,R,89,412,1003,6.191358024691358,0.4107676969092722,FF,4-Seamer,26.7,-25.1,-1.6,-6,2.9,-6.7,-3.9,-57,0.23039215686274508,0.09558823529411764
2022,Wantz, Andrew,681806,Angels,LAA,R,93.8,411,831,5.12962962962963,0.49458483754512633,FF,4-Seamer,13.6,-14.6,1,7,3,-6.8,-3.8,-56,0.7156862745098039,0.11029411764705882
2022,Smith, Will,519293,Astros,HOU,L,92.1,409,985,6.080246913580247,0.4152284263959391,FF,4-Seamer,15.4,-14.7,-0.7,-4,8.6,-5.9,2.8,47,0.38235294117647056,0.7941176470588235
2022,Sawamura, Hirokazu,617228,Red Sox,BOS,R,95.9,409,838,5.172839506172839,0.4880668257756563,FF,4-Seamer,14,-14.1,0.1,1,8.8,-8,0.7,9,0.5343137254901961,0.5343137254901961
2022,Mayers, Mike,594577,Angels,LAA,R,93.5,409,890,5.493827160493828,0.45955056179775283,FF,4-Seamer,15,-15.4,0.4,3,11,-7.9,3.1,39,0.5955882352941176,0.8259803921568627
2022,Smith, Drew,622098,Mets,NYM,R,95.7,409,780,4.814814814814815,0.5243589743589744,FF,4-Seamer,11.4,-14.3,2.9,20,7,-8.2,-1.2,-15,0.9779411764705882,0.3137254901960784
2022,Hill, Garrett,682051,Tigers,DET,R,92,405,1019,6.290123456790123,0.3974484789008832,FF,4-Seamer,16.3,-16.6,0.4,2,9.5,-8.2,1.3,16,0.5955882352941176,0.6421568627450981
2022,Falter, Bailey,663559,Phillies,PHI,L,91.4,404,1295,7.993827160493828,0.311969111969112,FF,4-Seamer,13.8,-15.6,1.8,12,1.2,-5.6,-4.4,-79,0.8848039215686274,0.061274509803921566
2022,Banks, Tanner,621383,White Sox,CWS,L,92.9,403,897,5.537037037037037,0.4492753623188406,FF,4-Seamer,15.5,-14.8,-0.7,-5,1.9,-6.5,-4.6,-71,0.38235294117647056,0.049019607843137254
2022,Pérez, Cionel,672335,Orioles,BAL,L,97,403,901,5.561728395061729,0.44728079911209767,FF,4-Seamer,12.7,-13.9,1.2,8,6.2,-8.8,-2.6,-29,0.7696078431372549,0.19852941176470587
2022,Williams, Devin,642207,Brewers,MIL,R,93.9,401,1068,6.592592592592593,0.37546816479400746,FF,4-Seamer,14.5,-14.9,0.3,2,12.2,-8,4.2,52,0.5759803921568627,0.9338235294117647
2022,Foster, Matt,641582,White Sox,CWS,R,93.7,400,768,4.7407407407407405,0.5208333333333334,FF,4-Seamer,12.6,-14.8,2.2,15,5.8,-7.1,-1.3,-18,0.9338235294117647,0.3014705882352941
2022,García, Rony,665621,Tigers,DET,R,92.9,395,885,5.462962962962963,0.4463276836158192,FF,4-Seamer,18,-17.5,-0.5,-3,10.6,-9.8,0.8,9,0.4117647058823529,0.5612745098039216
2022,Jax, Griffin,643377,Twins,MIN,R,95.4,390,1157,7.1419753086419755,0.33707865168539325,FF,4-Seamer,13.5,-14.4,1,7,8.6,-8.1,0.5,6,0.7156862745098039,0.5220588235294118
2022,Bellatti, Andrew,571479,Phillies,PHI,R,94.4,389,963,5.944444444444445,0.4039460020768432,FF,4-Seamer,14.2,-15.2,1.1,7,10.5,-8.5,2,23,0.7328431372549019,0.7009803921568627
2022,Ferguson, Caleb,657571,Dodgers,LAD,L,94.8,388,580,3.580246913580247,0.6689655172413793,FF,4-Seamer,14.5,-14.6,0.1,1,6.2,-7.9,-1.7,-22,0.5343137254901961,0.2647058823529412
2022,Festa, Matt,670036,Mariners,SEA,R,92.6,388,897,5.537037037037037,0.43255295429208473,FF,4-Seamer,17.6,-17.2,-0.3,-2,4.8,-9.4,-4.6,-49,0.4534313725490196,0.049019607843137254
2022,Díaz, Edwin O,621242,Mets,NYM,R,99.1,386,928,5.728395061728395,0.41594827586206895,FF,4-Seamer,14.5,-14.7,0.2,2,13.5,-11.6,1.8,15,0.5588235294117647,0.6887254901960784
2022,Littell, Zack,641793,Giants,SF,R,94.5,384,758,4.679012345679013,0.5065963060686016,FF,4-Seamer,12.6,-13.9,1.3,9,6.2,-6.4,-0.1,-2,0.803921568627451,0.42892156862745096
2022,Davidson, Tucker,656353,Angels,LAA,L,93.1,379,912,5.62962962962963,0.4155701754385965,FF,4-Seamer,14.3,-14.8,0.5,3,3.5,-6.5,-3,-46,0.6102941176470589,0.16666666666666666
2022,Rucker, Michael,621074,Cubs,CHC,R,94.7,379,914,5.6419753086419755,0.41466083150984684,FF,4-Seamer,14.5,-14.8,0.3,2,7.4,-8.1,-0.6,-8,0.5759803921568627,0.36764705882352944
2022,Chapman, Aroldis,547973,Yankees,NYY,L,97.5,377,679,4.191358024691358,0.5552282768777614,FF,4-Seamer,11,-12.3,1.3,10,4.5,-6.7,-2.2,-33,0.803921568627451,0.23039215686274508
2022,Alexander, Tyler,641302,Tigers,DET,L,90.1,375,1591,9.820987654320987,0.23570081709616594,FF,4-Seamer,15.9,-17,1.2,7,7.7,-6.8,0.8,12,0.7696078431372549,0.5612745098039216
2022,Morejon, Adrian,670970,Padres,SD,L,96.9,373,540,3.3333333333333335,0.6907407407407408,FF,4-Seamer,12.2,-13.2,1.1,8,6.8,-7.7,-0.9,-11,0.7328431372549019,0.3431372549019608
2022,Staumont, Josh,622251,Royals,KC,R,96.1,372,731,4.512345679012346,0.5088919288645691,FF,4-Seamer,11.6,-12.9,1.3,10,2.7,-6.4,-3.7,-57,0.803921568627451,0.12009803921568628
2022,Lorenzen, Michael,547179,Angels,LAA,R,94.6,368,1654,10.209876543209877,0.22249093107617895,FF,4-Seamer,15.8,-15,-0.8,-6,11.9,-8.3,3.6,44,0.3700980392156863,0.8676470588235294
